ID,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status,translation_source,
bufr4/3/16/079/4/020023,16,Категория 16 — Последовательности синоптических характеристик,316079,(GFA Сдвиг ветра на малых высотах),,020023,Другие метеорологические явления,Бит 12 = Сдвиг ветра,,,Operational,PDF,
bufr4/3/16/079/5/020024,16,Категория 16 — Последовательности синоптических характеристик,316079,(GFA Сдвиг ветра на малых высотах),,020024,Интенсивность явления,,,,Operational,PDF,
bufr4/3/16/079/6/008011,16,Категория 16 — Последовательности синоптических характеристик,316079,(GFA Сдвиг ветра на малых высотах),,008011,Метеорологическая характеристика,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/079/7/008079,16,Категория 16 — Последовательности синоптических характеристик,316079,(GFA Сдвиг ветра на малых высотах),,008079,Статус продукции,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/080/1/008079,16,Категория 16 — Последовательности синоптических характеристик,316080,(GFA Обледенение),,008079,Статус продукции,"= 0 Регулярная, = 1 COR, = 2 AMD, = 3 COR AMD, = 4 CNL",,,Operational,PDF,
bufr4/3/16/080/2/008011,16,Категория 16 — Последовательности синоптических характеристик,316080,(GFA Обледенение),,008011,Метеорологическая характеристика,= 15 Обледенение фюзеляжа,,,Operational,PDF,
bufr4/3/16/080/3/316074,16,Категория 16 — Последовательности синоптических характеристик,316080,(GFA Обледенение),,316074,Указатель GFA и место наблюдаемого/ прогнозируемого явления,,,,Operational,PDF,
bufr4/3/16/080/4/020041,16,Категория 16 — Последовательности синоптических характеристик,316080,(GFA Обледенение),,020041,Обледенение фюзеляжа,= 4 Умеренное обледенение,,,Operational,PDF,
bufr4/3/16/080/5/008011,16,Категория 16 — Последовательности синоптических характеристик,316080,(GFA Обледенение),,008011,Метеорологическая характеристика,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/080/6/008079,16,Категория 16 — Последовательности синоптических характеристик,316080,(GFA Обледенение),,008079,Статус продукции,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/081/1/008079,16,Категория 16 — Последовательности синоптических характеристик,316081,(GFA Уровень замерзания),,008079,Статус продукции,"= 0 Регулярная, = 1 COR, = 2 AMD, = 3 COR AMD, = 4 CNL",,,Operational,PDF,
bufr4/3/16/081/2/008041,16,Категория 16 — Последовательности синоптических характеристик,316081,(GFA Уровень замерзания),,008041,Значимость данных,"= 11 Уровень замерзания, = 12 уровень многократного замерзания",,,Operational,PDF,
bufr4/3/16/081/3/316074,16,Категория 16 — Последовательности синоптических характеристик,316081,(GFA Уровень замерзания),,316074,Указатель GFA и место наблюдаемого/ прогнозируемого явления,,,,Operational,PDF,
bufr4/3/16/081/4/008041,16,Категория 16 — Последовательности синоптических характеристик,316081,(GFA Уровень замерзания),,008041,Значимость данных,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/081/5/008079,16,Категория 16 — Последовательности синоптических характеристик,316081,(GFA Уровень замерзания),,008079,Статус продукции,Установить на отсутствующее значение (отмена),,,Operational,PDF,
