ID,Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status,translation_source,
bufr4/3/07/086/1/301090,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",,301090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales",,,,Operational,Original,
bufr4/3/07/086/2/302031,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",,302031,Information sur la pression,,,,Operational,Original,
bufr4/3/07/086/3/302035,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",302035,Données synoptiques de base «instantanées»,,,,Operational,Original,,
bufr4/3/07/086/4/302036,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",302036,Nuages dont la base se situe sous le niveau de la station,,,,Operational,Original,,
bufr4/3/07/086/5/008002,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",008002,Caractéristique verticale (observations en surface),Mis à valeur manquante (annuler),,,Operational,Original,,
bufr4/3/07/086/6/302037,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",302037,"État du sol, hauteur de neige, température minimale au sol",,,,Operational,Original,,
bufr4/3/07/086/7/302066,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",302066,Phénomènes météorologiques dangereux,,,,Operational,Original,,
bufr4/3/07/086/8/302043,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",302043,Données synoptiques de base «pour la période»,,,,Operational,Original,,
bufr4/3/07/086/9/302044,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",302044,Données sur l'évaporation,,,,Operational,Original,,
bufr4/3/07/086/10/101002,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",101002,Répéter 1 descripteur 2 fois,,,,Operational,Original,,
bufr4/3/07/086/11/302045,07,Séquences correspondant à des messages d'observation en surface (terre),307086,"(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe, compte tenu des pratiques propres à la Région VI)",302045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),,,,Operational,Original,,
bufr4/3/07/087/1/301001,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),"Identification de la station d'observation en surface, heure, coordonnées horizontales et verticales",301001,Indicateur régional OMM et chiffre indicatif OMM de la station,iii,,,Operational,Original,
bufr4/3/07/087/2/002001,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),"Identification de la station d'observation en surface, heure, coordonnées horizontales et verticales",002001,Type de station,i x,,,Operational,Original,
bufr4/3/07/087/3/301011,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),"Identification de la station d'observation en surface, heure, coordonnées horizontales et verticales",301011,"Année, mois, jour",YY,,,Operational,Original,
bufr4/3/07/087/4/301012,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),"Identification de la station d'observation en surface, heure, coordonnées horizontales et verticales",301012,"Heure, minute","GG, gg",,,Operational,Original,
bufr4/3/07/087/5/301023,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),"Identification de la station d'observation en surface, heure, coordonnées horizontales et verticales",301023,Latitude/longitude (faible précision),,,,Operational,Original,
bufr4/3/07/087/6/007030,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),"Identification de la station d'observation en surface, heure, coordonnées horizontales et verticales",007030,Altitude du sol de la station,,,,Operational,Original,
bufr4/3/07/087/7/007031,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),"Identification de la station d'observation en surface, heure, coordonnées horizontales et verticales",007031,Altitude du baromètre,,,,Operational,Original,
bufr4/3/07/087/8/302001,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Données sur la pression,302001,Pression et variation de pression en 3 heures P,"PoPoPoP, PPPP, ppp, a",,,Operational,Original,
bufr4/3/07/087/9/010062,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Données sur la pression,010062,Variation de pression en 24 heures,P24P24P24,,,Operational,Original,
bufr4/3/07/087/10/007004,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Données sur la pression,007004,Pression,"Surface isobare standard a3 = 925, 850, 700, ..hPa | Mis à valeur manquante pour les stations situées en plaine",,,Operational,Original,
bufr4/3/07/087/11/010009,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Données sur la pression,010009,Hauteur géopotentielle,Surface isobare standard hhh | Mis à valeur manquante pour les stations situées en plaine,,,Operational,Original,
bufr4/3/07/087/12/007032,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Température et humidité,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mesure de la température,,,Operational,Original,
bufr4/3/07/087/13/012101,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Température et humidité,012101,Température/température de l'air,snTTT | Échelle: 2,,,Operational,Original,
bufr4/3/07/087/14/012103,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Température et humidité,012103,Point de rosée,snTdTdTd | Échelle: 2,,,Operational,Original,
bufr4/3/07/087/15/013003,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Température et humidité,013003,Humidité relative,,,,Operational,Original,
bufr4/3/07/087/16/007032,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Température et humidité,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),,,Operational,Original,
bufr4/3/07/087/17/020001,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Visibilité,020001,Visibilité horizontale,VV,,,Operational,Original,
bufr4/3/07/087/18/302004,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Données sur les nuages,302004,Information générale sur les nuages,"Nébulosité (totale) N: Si N = 9, 0 20 010 = 113; si N = /, 0 20 010 = valeur manquante | Caractéristique verticale: Si des CL sont observés, 0 08 002 = 7 | Nuages de l'étage inférieur: Si aucun CL n'est observé et des CM sont observés, 0 08 002 = 8 | Nuages de l'étage moyen: Si seuls des CH sont observés, 0 08 002 = 0, si N = 9, 0 08 002 = 5, si N = 0, 0 08 002 = 62, si N = /, 0 08 002 = valeur manquante | Étendue de la couche nuageuse (nuages de l'étage inférieur ou moyen) Nh: Si N = 0, 0 20 011 = 0, si N = 9, 0 20 011 = 9, si N = /, 0 20 011 = valeur manquante | Hauteur de la base des nuages h: Si N = 0 ou /, 0 20 013 = valeur manquante | Type de nuage (nuages de l'étage inférieur) CL: 0 20 012 = CL + 30, si N = 0, 0 20 012 = 30, si N = 9 ou /, 0 20 012 = 62 | Type de nuage (nuages de l'étage moyen) CM: 0 20 012 = CM + 20, si N = 0, 0 20 012 = 20, si N = 9 ou / ou CM = /, 0 20 012 = 61 | Type de nuage (nuages de l'étage supérieur) CH: 0 20 012 = CH + 10, si N = 0, 0 20 012 = 10, si N = 9 ou / ou CH = /, 0 20 012 = 60",,,Operational,Original,
bufr4/3/07/087/19/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Données sur les nuages,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/087/20/031001,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Données sur les nuages,031001,Facteur de répétition différée du descripteur,,,,Operational,Original,
bufr4/3/07/087/21/302005,07,Séquences correspondant à des messages d'observation en surface (terre),307087,(Paramètres «instantanés» de la séquence 3 07 089),Données sur les nuages,302005,Couche nuageuse,"Caractéristique verticale: Dans toute couche Cb, 0 08 002 = 4, sinon, pour la première répétition, si N = 9, 0 08 002 = 5, si N = /, 0 08 002 = valeur manquante, sinon 0 08 002 = 1, pour les autres répétitions 0 08 002 = 2, 3, 4 | Étendue de la couche nuageuse Ns: Pour la première répétition, si N = /, 0 20 011 = valeur manquante, sinon 0 20 011 = Ns, pour les autres répétitions 0 20 011 = Ns | Type de nuage C: Si N = 9 ou /, 0 20 012 = valeur manquante, sinon 0 20 012 = C | Hauteur de la base des nuages hshs",,,Operational,Original,
bufr4/3/07/088/1/020003,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Temps présent et temps passé,020003,Temps présent,ww,,,Operational,Original,
bufr4/3/07/088/2/004024,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Temps présent et temps passé,004024,Période ou décalage dans le temps,"=-6 à 00, 06, 12, 18 UTC, =-3 à 03, 09,15, 21 UTC",,,Operational,Original,
bufr4/3/07/088/3/020004,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Temps présent et temps passé,020004,Temps passé (1),W1,,,Operational,Original,
bufr4/3/07/088/4/020005,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Temps présent et temps passé,020005,Temps passé (2),W2,,,Operational,Original,
bufr4/3/07/088/5/004024,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Évaporation,004024,Période ou décalage dans le temps,=-24 (heures),,,Operational,Original,
bufr4/3/07/088/6/002004,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Évaporation,002004,Type d'instrument utilisé pour la mesure de l'évaporation ou type de culture pour lequel est indiquée l'évapotranspiration,iE,,,Operational,Original,
bufr4/3/07/088/7/013033,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Évaporation,013033,Évaporation/évapotranspiration,EEE,,,Operational,Original,
bufr4/3/07/088/8/102002,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Insolation,102002,Répéter 2 descripteurs 2 fois,,,,Operational,Original,
bufr4/3/07/088/9/004024,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Insolation,004024,Période ou décalage dans le temps,"=-24 (heures) pour la première répétition, =-1 (heure) pour la deuxième répétition",,,Operational,Original,
bufr4/3/07/088/10/014031,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Insolation,014031,Insolation totale,"SSS pour la première répétition, SS pour la deuxième répétition",,,Operational,Original,
bufr4/3/07/088/11/102002,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Précipitations,102002,Répéter 2 descripteurs 2 fois,,,,Operational,Original,
bufr4/3/07/088/12/004024,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Précipitations,004024,Période ou décalage dans le temps,tR,,,,Operational,Original
bufr4/3/07/088/13/013011,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Précipitations,013011,Précipitations totales/valeur totale de l'équivalent en eau,"= RRR | 0 Pas de précipitations, =-0,1 Trace",,,Operational,Original,
bufr4/3/07/088/14/007032,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Températures extrêmes,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mesure de la température,,,Operational,Original,
bufr4/3/07/088/15/004024,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Températures extrêmes,004024,Période ou décalage dans le temps =-12 (heures),,,,Operational,Original,
bufr4/3/07/088/16/012111,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Températures extrêmes,012111,"Température maximale, à une hauteur et sur une période déterminées",snTxTxTx,,,Operational,Original,
bufr4/3/07/088/17/004024,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Températures extrêmes,004024,Période ou décalage dans le temps,=-12 (heures),,,Operational,Original,
bufr4/3/07/088/18/012112,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Températures extrêmes,012112,"Température minimale, à une hauteur et sur une période déterminées",snTnTnTn,,,Operational,Original,
bufr4/3/07/088/19/007032,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Données sur le vent,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mesure du vent,,,Operational,Original,
bufr4/3/07/088/20/002002,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Données sur le vent,002002,Type d'instrument pour la mesure du vent,iw,,,Operational,Original,
bufr4/3/07/088/21/008021,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Données sur le vent,008021,Caractéristique temporelle,= 2 Moyenne sur une certaine période,,,Operational,Original,
bufr4/3/07/088/22/004025,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Données sur le vent,004025,Période ou décalage dans le temps,"=-10 (minutes) ou nombre de minutes après un changement significatif du vent, le cas échéant",,,Operational,Original,
bufr4/3/07/088/23/011001,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Données sur le vent,011001,Direction du vent,"dd | Si dd = 00 Calme ou dd = 99 Variable, 0 11 001 = 0",,Operational,Original,,
bufr4/3/07/088/24/011002,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Données sur le vent,011002,Vitesse du vent,ff,,,Operational,Original,
bufr4/3/07/088/25/008021,07,Séquences correspondant à des messages d'observation en surface (terre),307088,(Paramètres «pour la période» de la séquence 3 07 089),Données sur le vent,008021,Caractéristique temporelle,Mis à valeur manquante (annuler),,,Operational,Original,
bufr4/3/07/089/1/307087,07,Séquences correspondant à des messages d'observation en surface (terre),307089,(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe manuellement codés en CREX),,307087,Paramètres «instantanés» de la séquence 3 07 089,,,,Operational,Original,
bufr4/3/07/089/2/307088,07,Séquences correspondant à des messages d'observation en surface (terre),307089,(Séquence pour la représentation des données SYNOP des messages synoptiques provenant d'une station terrestre fixe manuellement codés en CREX),,307088,Paramètres «pour la période» de la séquence 3 07 089,,,,Operational,Original,
bufr4/3/07/090/1/301092,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,301092,"Identification de la station mobile d'observation en surface, date/heure, coordonnées horizontales et verticales",,,,Operational,Original,
bufr4/3/07/090/2/302031,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,302031,Information sur la pression,,,,Operational,Original,
bufr4/3/07/090/3/302035,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,302035,Données synoptiques de base «instantanées»,,,,Operational,Original,
bufr4/3/07/090/4/302036,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,302036,Nuages dont la base se situe sous le niveau de la station,,,,Operational,Original,
bufr4/3/07/090/5/302047,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,302047,Direction de la dérive des nuages,,,,Operational,Original,
bufr4/3/07/090/6/008002,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,008002,Caractéristique verticale (observations en surface),,,,Operational,Original,
bufr4/3/07/090/7/302048,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,302048,Direction et hauteur des nuages,,,,Operational,Original,
bufr4/3/07/090/8/302037,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,302037,"État du sol, hauteur de neige, température minimale au sol",,,,Operational,Original,
bufr4/3/07/090/9/302043,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,302043,Données synoptiques de base «pour la période»,,,,Operational,Original,
bufr4/3/07/090/10/302044,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,302044,Données sur l'évaporation,,,,Operational,Original,
bufr4/3/07/090/11/101002,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,101002,Répéter 1 descripteur 2 fois,,,,Operational,Original,
bufr4/3/07/090/12/302045,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,302045,Données sur le rayonnement (sur une période d'une heure et de 24 heures),,,,Operational,Original,
bufr4/3/07/090/13/302046,07,Séquences correspondant à des messages d'observation en surface (terre),307090,(Séquence pour la représentation des données SYNOP MOBIL des messages synoptiques provenant d'une station terrestre mobile),,302046,Variation de température,,,,Operational,Original,
bufr4/3/07/091/1/301089,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,301089,Identification nationale de la station,,,,Operational,Original,
bufr4/3/07/091/2/301090,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,301090,"Identification de la station d'observation en surface; heure, coordonnées horizontales et verticales",,,,Operational,Original,
bufr4/3/07/091/3/008010,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,008010,Caractéristique de la surface (données de température),,,,Operational,Original,
bufr4/3/07/091/4/301091,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,301091,Instruments de la station d'observation en surface,,,,Operational,Original,
bufr4/3/07/091/5/302001,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302001,Pression et variation de pression en 3 heures,,,,Operational,Original,
bufr4/3/07/091/6/007004,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,007004,Pression,Surface isobare standard,,,Operational,Original,
bufr4/3/07/091/7/010009,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,010009,Hauteur géopotentielle,Surface isobare standard,,,Operational,Original,
bufr4/3/07/091/8/302072,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302072,Données sur la température et l'humidité,,,,Operational,Original,
bufr4/3/07/091/9/103000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,103000,Répétition différée de 3 descripteurs,,,,Operational,Original,
bufr4/3/07/091/10/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/11/101005,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101005,Répéter 1 descripteur 5 fois,,,,Operational,Original,
bufr4/3/07/091/12/307063,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,307063,Profondeur sous la surface terrestre et température du sol,,,,Operational,Original,
bufr4/3/07/091/13/007061,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,007061,Profondeur sous la surface terrestre,Mis à valeur manquante (annuler),,,Operational,Original,
bufr4/3/07/091/14/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/091/15/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/16/302069,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302069,Données sur la visibilité,,,,Operational,Original,
bufr4/3/07/091/17/007032,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),,,Operational,Original,
bufr4/3/07/091/18/007033,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,007033,Hauteur du capteur au-dessus de la surface de l'eau,Mis à valeur manquante (annuler),,,Operational,Original,
bufr4/3/07/091/19/105000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,105000,Répétition différée de 5 descripteurs,,,,Operational,Original,
bufr4/3/07/091/20/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/21/020031,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,020031,Dépôt de glace (épaisseur),,,,Operational,Original,
bufr4/3/07/091/22/020032,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,020032,Vitesse d'accumulation de la glace (estimation),,,,Operational,Original,
bufr4/3/07/091/23/002038,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,002038,Méthode de mesure de la température et/ou de la salinité de l'eau,,,,Operational,Original,
bufr4/3/07/091/24/022043,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,022043,Température de la mer/de l'eau,Échelle: 2,,,Operational,Original,
bufr4/3/07/091/25/302021,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302021,Vagues,,,,Operational,Original,
bufr4/3/07/091/26/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/091/27/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/28/302078,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302078,Mesure de l'état du sol et de la hauteur de la couche de neige,,,,Operational,Original,
bufr4/3/07/091/29/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/091/30/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/31/302073,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302073,Données sur les nuages,,,,Operational,Original,
bufr4/3/07/091/32/101000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,101000,Répétition différée de 1 descripteur,,,,Operational,Original,
bufr4/3/07/091/33/031000,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational,Original,
bufr4/3/07/091/34/302074,07,Séquences correspondant à des messages d'observation en surface (terre),307091,(Modèle de codage BUFR pour les observations en surface relevées sur une heure avec identification nationale et OMM de la station),,302074,Temps présent et temps passé,,,,Operational,Original,
