ID,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status,translation_source
bufr4/0/33/094/22,033094,Drapeaux de contrôle qualité de calibration,22,Nuit,,,,,Operational,AI
bufr4/0/33/094/23,033094,Drapeaux de contrôle qualité de calibration,23,Orientation arrière de la charge utile,,,,,Operational,AI
bufr4/0/33/094/All-24,033094,Drapeaux de contrôle qualité de calibration,24 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/095/1,033095,Drapeau des températures MWI,1,Les températures PRT ou THM sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/095/2,033095,Drapeau des températures MWI,2,Les températures PRT de l'OBCT utilisées dans les calibrations radiométriques sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/095/3,033095,Drapeau des températures MWI,3,Les températures THM de SVR utilisées dans les calibrations radiométriques sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/095/4,033095,Indicateur de températures MWI,4,Les températures THM du réflecteur principal sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/095/5,033095,Drapeau des températures MWI,5,Les températures THM de la piste sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/095/6,033095,Drapeau des températures MWI,6,Les températures THM des récepteurs sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/095/7,033095,Drapeau des températures MWI,7,En réserve,,,,,Operational,AI
bufr4/0/33/095/All-8,033095,Drapeau des températures MWI,8 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/096/1,033096,Indicateur de calibration MWI,1,L'étalonnage radiométrique a échoué ou est dégradé,,,,,Operational,AI
bufr4/0/33/096/2,033096,Indicateur de calibration MWI,2,La valeur moyenne des comptages de vue OBCT sur les balayages est manquante (cela est valable pour la charge de calibration de référence élevée lorsque la calibration de secours est appliquée aux canaux MWI-1 à MWI-3).,,,,,Operational,AI
bufr4/0/33/096/3,033096,Indicateur de calibration MWI,3,Les valeurs moyennes des comptages de la vue de l'espace froid sur les balayages sont manquantes (cela est valable pour la charge d'étalonnage de basse référence lorsque l'étalonnage de secours est appliqué aux canaux MWI-1 à MWI-3).,,,,,Operational,AI
bufr4/0/33/096/4,033096,Indicateur de calibration MWI,4,Les valeurs moyennes des comptages de vue OBCT sur les scans sont dégradées en raison de valeurs de comptage manquantes ou anormales (cela est valable pour la charge de calibration de haute référence lorsque la calibration de secours est appliquée aux canaux MWI-1 à MWI-3).,,,,,Operational,AI
bufr4/0/33/096/5,033096,Indicateur de calibration MWI,5,La valeur moyenne des comptages de la vue de l'espace froid sur les balayages est dégradée en raison de valeurs de comptages manquantes ou anormales (cela est valable pour la charge de calibration de faible référence lorsque la calibration de secours est appliquée aux canaux MWI-1 à MWI-3).,,,,,Operational,AI
bufr4/0/33/096/6,033096,Indicateur de calibration MWI,6,La valeur moyenne de la radiance de la vue OBCT sur les balayages est manquante (cela est valable pour la charge de calibration de haute référence lorsque la calibration de secours est appliquée aux canaux MWI-1 à MWI-3).,,,,,Operational,AI
bufr4/0/33/096/7,033096,Indicateur de calibration MWI,7,La valeur moyenne de la radiance de la vue de l'espace froid sur les balayages est manquante (cela est valable pour la charge de calibration de référence basse lorsque la calibration de secours est appliquée aux canaux MWI-1 à MWI-3).,,,,,Operational,AI
bufr4/0/33/096/8,033096,Indicateur de calibration MWI,8,La valeur moyenne de la radiance de la vue OBCT sur les balayages est dégradée en raison de valeurs manquantes ou anormales (cela est valable pour la charge de calibration de haute référence lorsque la calibration de secours est appliquée aux canaux MWI-1 à MWI-3).,,,,,Operational,AI
bufr4/0/33/096/9,033096,Indicateur de calibration MWI,9,La valeur moyenne de la radiance de la vue de l'espace froid sur les balayages est dégradée en raison de valeurs manquantes ou anormales (cela est valable pour la charge de calibration de référence basse lorsque la calibration de secours est appliquée aux canaux MWI-1 à MWI-3).,,,,,Operational,AI
bufr4/0/33/096/10,033096,Indicateur de calibration MWI,10,Le paramètre de non-linéarité calculé à l'aide de diodes de bruit est manquant (significatif uniquement pour les canaux MWI-1 à MWI-3).,,,,,Operational,AI
bufr4/0/33/096/11,033096,Indicateur de calibration MWI,11,Le paramètre de non-linéarité calculé à l'aide des diodes de bruit est dégradé (significatif uniquement pour les canaux MWI-1 à MWI-3).,,,,,Operational,AI
bufr4/0/33/096/12,033096,Indicateur de calibration MWI,12,Les températures PRT ou THM de l'analyse actuelle sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/096/13,033096,Indicateur de calibration MWI,13,Intrusion de la Lune dans l'espace froid dégradant la calibration (moins de Nvalid_c échantillons valides ne sont pas affectés par la Lune pour le canal et la balayage considérés),,,,,Operational,AI
bufr4/0/33/096/14,033096,Indicateur de calibration MWI,14,Calibration de secours avec diodes de bruit effectuée (significatif uniquement pour MWI-1 à MWI-3),,,,,Operational,AI
bufr4/0/33/096/15,033096,Indicateur de calibration MWI,15,Les températures dégradées du récepteur entraînent une calibration dégradée.,,,,,Operational,AI
bufr4/0/33/096/All-16,033096,Indicateur de calibration MWI,16 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/097/1,033097,Indicateur de qualité de balayage MWI,1,Le scan est dégradé dans l'enregistrement de données brutes.,,,,,Operational,AI
bufr4/0/33/097/2,033097,Indicateur de qualité de balayage MWI,2,Erreur dans la séquence temporelle,,,,,Operational,AI
bufr4/0/33/097/3,033097,Drapeau de qualité de balayage MWI,3,Le scan actuel est acquis après un intervalle.,,,,,Operational,AI
bufr4/0/33/097/4,033097,Drapeau de qualité de balayage MWI,4,"Le scan est en période d'initialisation de la calibration des moyennes de données sur les scans (en raison d'un démarrage à froid/fin à froid, de l'absence de paquets L0 chauds/froids ou de lacunes dans les données).",,,,,Operational,AI
bufr4/0/33/097/5,033097,Drapeau de qualité de balayage MWI,5,L'angle d'intrusion de la Lune dans la vue spatiale est en dessous du seuil pour au moins un canal.,,,,,Operational,AI
bufr4/0/33/097/6,033097,Indicateur de qualité de balayage MWI,6,La correction lunaire est appliquée mais est dégradée pour au moins un canal.,,,,,Operational,AI
bufr4/0/33/097/7,033097,Indicateur de qualité de balayage MWI,7,Angle de réflexion solaire en dessous du seuil pour au moins un canal,,,,,Operational,AI
bufr4/0/33/097/8,033097,Indicateur de qualité de balayage MWI,8,Contamination RFI dans la vue de la Terre ou paquet RFI manquant pour le balayage considéré (uniquement pour MWI-1V et MWI-1H),,,,,Operational,AI
bufr4/0/33/097/9,033097,Indicateur de qualité de balayage MWI,9,La manœuvre du satellite se produit dans le balayage actuel.,,,,,Operational,AI
bufr4/0/33/097/10,033097,Indicateur de qualité de balayage MWI,10,Paquets L0 chauds ou froids manquants pour le balayage considéré,,,,,Operational,AI
bufr4/0/33/097/11-15,033097,Indicateur de qualité de balayage MWI,11-15,En réserve,,,,,Operational,AI
bufr4/0/33/097/All-16,033097,Indicateur de qualité de balayage MWI,16 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/098/1,033098,Drapeau de qualité des données MWI,1,Les données de radiance spectrale MWI du canal sont manquantes ou dégradées.,,,,,Operational,AI
bufr4/0/33/098/2,033098,Indicateur de qualité des données MWI,2,Les décomptes de vue terrestre du canal dans la numérisation sont manquants ou hors limites.,,,,,Operational,AI
bufr4/0/33/098/3,033098,Drapeau de qualité des données MWI,3,L'étalonnage radiométrique a échoué ou est dégradé,,,,,Operational,AI
bufr4/0/33/098/4,033098,Drapeau de qualité des données MWI,4,La géolocalisation du canal est erronée ou dégradée.,,,,,Operational,AI
bufr4/0/33/098/5,033098,Drapeau de qualité des données MWI,5,Le NEΔT de ce granule de données est au-dessus du seuil.,,,,,Operational,AI
bufr4/0/33/098/6,033098,Drapeau de qualité des données MWI,6,La correction de l'émissivité MR et du débordement a échoué ou s'est dégradée.,,,,,Operational,AI
bufr4/0/33/098/7,033098,Drapeau de qualité des données MWI,7,La correction du lobe secondaire MR a échoué ou est dégradée.,,,,,Operational,AI
bufr4/0/33/098/8,033098,Drapeau de qualité des données MWI,8,Le canal est défectueux.,,,,,Operational,AI
bufr4/0/33/098/All-9,033098,Drapeau de qualité des données MWI,9 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/099/1,033099,Indicateur d'état de navigation MWI,1,La géolocalisation du canal est erronée ou dégradée.,,,,,Operational,AI
bufr4/0/33/099/2,033099,Indicateur d'état de navigation MWI,2,Erreur dans la séquence temporelle,,,,,Operational,AI
bufr4/0/33/099/3,033099,Drapeau d'état de navigation MWI,3,Fichier NAVATT manquant ou corrompu a conduit à l'utilisation de fichiers d'orbite prévus,,,,,Operational,AI
bufr4/0/33/099/4,033099,Indicateur d'état de navigation MWI,4,Les données d'attitude NAVATT sont dégradées.,,,,,Operational,AI
bufr4/0/33/099/5,033099,Drapeau d'état de navigation MWI,5,Erreur de corrélation temporelle (bulletin IERS manquant),,,,,Operational,AI
bufr4/0/33/099/6,033099,Drapeau d'état de navigation MWI,6,Données d'éphémérides ou d'attitude invalides,,,,,Operational,AI
bufr4/0/33/099/7,033099,Drapeau d'état de navigation MWI,7,La manœuvre du satellite se produit dans le balayage actuel.,,,,,Operational,AI
bufr4/0/33/099/8,033099,Drapeau d'état de navigation MWI,8,"Attitude non nominal avec erreur de lacet, tangage, roulis au-dessus du seuil Delta_YPR (ces angles sont nominalement de 0,0° pour YSM).",,,,,Operational,AI
bufr4/0/33/099/9,033099,Drapeau d'état de navigation MWI,9,Le temps d'échantillonnage n'est pas dans les limites prescrites.,,,,,Operational,AI
bufr4/0/33/099/10,033099,Drapeau d'état de navigation MWI,10,La vitesse de balayage n'est pas dans les limites prescrites.,,,,,Operational,AI
bufr4/0/33/099/11,033099,Drapeau d'état de navigation MWI,11,Mauvais pointage (la ligne de visée du capteur n'intersecte pas l'ellipsoïde ou n'est pas conforme aux limites d'azimut/élévation d'observation),,,,,Operational,AI
bufr4/0/33/099/12,033099,Drapeau d'état de navigation MWI,12,Angles azimutaux/zenithaux solaires invalides calculés,,,,,Operational,AI
bufr4/0/33/099/13,033099,Drapeau d'état de navigation MWI,13,La géolocalisation DEM n'a pas été effectuée (avec use_DEM_flag = 1),,,,,Operational,AI
bufr4/0/33/099/14,033099,Drapeau d'état de navigation MWI,14,Erreur dans le calcul de la fraction terrestre,,,,,Operational,AI
bufr4/0/33/099/15,033099,Drapeau d'état de navigation MWI,15,Fichier d'orbite prédit non disponible,,,,,Operational,AI
bufr4/0/33/099/All-16,033099,Drapeau d'état de navigation MWI,16 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/100/1,033100,Drapeau des températures ICI,1,Les températures PRT ou THM sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/100/2,033100,Drapeau des températures ICI,2,Les températures PRT de l'OBCT utilisées dans les calibrations radiométriques sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/100/3,033100,Drapeau des températures ICI,3,Les températures PRT de SVR utilisées dans les calibrations radiométriques sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/100/4,033100,Drapeau des températures ICI,4,Les températures PRT de l'IRP et du bouclier solaire sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/100/5,033100,Drapeau des températures ICI,5,La température THM du back-end est manquante ou présente des lectures anormales.,,,,,Operational,AI
bufr4/0/33/100/6,033100,Drapeau des températures ICI,6,La température THM du front-end est manquante ou présente des lectures anormales.,,,,,Operational,AI
bufr4/0/33/100/7,033100,Drapeau des températures ICI,7,Les températures PRT du réflecteur principal sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/100/All-8,033100,Drapeau des températures ICI,8 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/101/1,033101,Drapeau de calibration ICI,1,L'étalonnage radiométrique a échoué ou est dégradé,,,,,Operational,AI
bufr4/0/33/101/2,033101,Drapeau de calibration ICI,2,La valeur moyenne des comptes de vue OBCT sur les scans est manquante.,,,,,Operational,AI
bufr4/0/33/101/3,033101,Drapeau de calibration ICI,3,La valeur moyenne des comptages de la vue de l'espace froid sur les analyses est manquante.,,,,,Operational,AI
bufr4/0/33/101/4,033101,Drapeau de calibration ICI,4,La valeur moyenne des comptes de vue OBCT sur les analyses est dégradée en raison de valeurs de comptes manquantes ou anormales.,,,,,Operational,AI
bufr4/0/33/101/5,033101,Drapeau de calibration ICI,5,La valeur moyenne des comptages de la vue de l'espace froid sur les balayages est dégradée en raison de valeurs de comptages manquantes ou anormales.,,,,,Operational,AI
bufr4/0/33/101/6,033101,Drapeau de calibration ICI,6,La valeur moyenne de la radiance de la vue OBCT sur les balayages est manquante.,,,,,Operational,AI
bufr4/0/33/101/7,033101,Drapeau de calibration ICI,7,La valeur moyenne de la radiance de la vue de l'espace froid sur les balayages est manquante.,,,,,Operational,AI
bufr4/0/33/101/8,033101,Drapeau de calibration ICI,8,La valeur moyenne de la radiance de la vue OBCT sur les balayages est dégradée en raison de valeurs manquantes ou anormales.,,,,,Operational,AI
bufr4/0/33/101/9,033101,Drapeau de calibration ICI,9,La valeur moyenne de la radiance de la vue de l'espace froid sur les balayages est dégradée en raison de valeurs manquantes ou anormales.,,,,,Operational,AI
bufr4/0/33/101/10,033101,Drapeau de calibration ICI,10,Les températures PRT ou THM de l'analyse actuelle sont manquantes ou présentent des lectures anormales.,,,,,Operational,AI
bufr4/0/33/101/11,033101,Drapeau de calibration ICI,11,Intrusion de la Lune dans l'espace froid dégradant la calibration (moins de Nvalid_c échantillons valides ne sont pas affectés par la Lune pour le canal et la balayage considérés),,,,,Operational,AI
bufr4/0/33/101/12,033101,Drapeau de calibration ICI,12,Les températures du back-end dégradées ou manquantes entraînent une calibration dégradée.,,,,,Operational,AI
bufr4/0/33/101/13-15,033101,Drapeau de calibration ICI,13-15,En réserve,,,,,Operational,AI
bufr4/0/33/101/All-16,033101,Drapeau de calibration ICI,16 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/102/1,033102,Drapeau d'état de navigation ICI,1,Le scan est dégradé dans les enregistrements de données brutes.,,,,,Operational,AI
bufr4/0/33/102/2,033102,Drapeau d'état de navigation ICI,2,Erreur dans la séquence temporelle,,,,,Operational,AI
bufr4/0/33/102/3,033102,Drapeau d'état de navigation ICI,3,Le scan actuel est acquis après un intervalle.,,,,,Operational,AI
bufr4/0/33/102/4,033102,Drapeau d'état de navigation ICI,4,"Le scan est en période d'initialisation de la calibration des moyennes de données sur les scans (en raison du démarrage à froid/fin à froid, des paquets L0 chauds/froids manquants ou des lacunes de données).",,,,,Operational,AI
bufr4/0/33/102/5,033102,Drapeau d'état de navigation ICI,5,L'angle d'intrusion de la Lune dans la vue spatiale est en dessous du seuil pour au moins un canal.,,,,,Operational,AI
bufr4/0/33/102/6,033102,Drapeau d'état de navigation ICI,6,La correction lunaire est appliquée mais est dégradée pour au moins un canal.,,,,,Operational,AI
bufr4/0/33/102/7,033102,Drapeau d'état de navigation ICI,7,Angle de réflexion solaire en dessous du seuil pour au moins un canal,,,,,Operational,AI
bufr4/0/33/102/8,033102,Drapeau d'état de navigation ICI,8,La manœuvre du satellite se produit dans le balayage actuel.,,,,,Operational,AI
bufr4/0/33/102/9,033102,Drapeau d'état de navigation ICI,9,Paquets L0 chauds ou froids manquants pour le balayage considéré,,,,,Operational,AI
bufr4/0/33/102/10-15,033102,Drapeau d'état de navigation ICI,10-15,En réserve,,,,,Operational,AI
bufr4/0/33/102/All-16,033102,Drapeau d'état de navigation ICI,16 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/103/1,033103,Drapeau de qualité de balayage ICI,1,Les données de radiance spectrale ICI du canal sont manquantes ou dégradées.,,,,,Operational,AI
bufr4/0/33/103/2,033103,Drapeau de qualité de numérisation ICI,2,Les décomptes de vue terrestre du canal dans la numérisation sont manquants ou hors limites.,,,,,Operational,AI
bufr4/0/33/103/3,033103,Drapeau de qualité de balayage ICI,3,L'étalonnage radiométrique a échoué ou est dégradé,,,,,Operational,AI
bufr4/0/33/103/4,033103,Drapeau de qualité de balayage ICI,4,La géolocalisation du canal est erronée ou dégradée.,,,,,Operational,AI
bufr4/0/33/103/5,033103,Drapeau de qualité de scan ICI,5,Le NEΔT de ce granule de données est au-dessus du seuil.,,,,,Operational,AI
bufr4/0/33/103/6,033103,Drapeau de qualité de scan ICI,6,La correction de l'émissivité MR et du débordement a échoué ou s'est dégradée.,,,,,Operational,AI
bufr4/0/33/103/7,033103,Drapeau de qualité de scan ICI,7,La correction du lobe secondaire MR a échoué ou est dégradée.,,,,,Operational,AI
bufr4/0/33/103/8,033103,Drapeau de qualité de scan ICI,8,Le canal est défectueux.,,,,,Operational,AI
bufr4/0/33/103/All-9,033103,Drapeau de qualité de scan ICI,9 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/104/1,033104,Drapeau d'état de navigation ICI,1,La géolocalisation des canaux est erronée ou dégradée.,,,,,Operational,AI
bufr4/0/33/104/2,033104,Drapeau d'état de navigation ICI,2,Erreur dans la séquence temporelle,,,,,Operational,AI
bufr4/0/33/104/3,033104,Drapeau d'état de navigation ICI,3,Fichier NAVATT manquant ou corrompu a conduit à l'utilisation de fichiers d'orbite prévus,,,,,Operational,AI
bufr4/0/33/104/4,033104,Drapeau d'état de navigation ICI,4,Les données d'attitude NAVATT sont dégradées.,,,,,Operational,AI
bufr4/0/33/104/5,033104,Drapeau d'état de navigation ICI,5,Erreur de corrélation temporelle (bulletin IERS manquant),,,,,Operational,AI
bufr4/0/33/104/6,033104,Drapeau d'état de navigation ICI,6,Données d'éphémérides ou d'attitude invalides,,,,,Operational,AI
bufr4/0/33/104/7,033104,Drapeau d'état de navigation ICI,7,La manœuvre du satellite se produit dans le balayage actuel.,,,,,Operational,AI
bufr4/0/33/104/8,033104,Drapeau d'état de navigation ICI,8,"Attitude non nominal avec erreur de lacet, tangage, roulis au-dessus du seuil Delta_YPR (ces angles sont nominalement de 0,0° pour YSM).",,,,,Operational,AI
bufr4/0/33/104/9,033104,Drapeau d'état de navigation ICI,9,Le temps d'échantillonnage n'est pas dans les limites prescrites.,,,,,Operational,AI
bufr4/0/33/104/10,033104,Drapeau d'état de navigation ICI,10,La vitesse de balayage n'est pas dans les limites prescrites.,,,,,Operational,AI
bufr4/0/33/104/11,033104,Drapeau d'état de navigation ICI,11,Mauvais pointage (la ligne de visée du capteur n'intersecte pas l'ellipsoïde ou n'est pas conforme aux limites d'azimut/élévation d'observation),,,,,Operational,AI
bufr4/0/33/104/12,033104,Drapeau d'état de navigation ICI,12,Angles azimutaux/zenithaux solaires invalides calculés,,,,,Operational,AI
bufr4/0/33/104/13,033104,Drapeau d'état de navigation ICI,13,La géolocalisation DEM n'a pas été effectuée (avec use_DEM_flag = 1),,,,,Operational,AI
bufr4/0/33/104/14,033104,Drapeau d'état de navigation ICI,14,Erreur dans le calcul de la fraction terrestre,,,,,Operational,AI
bufr4/0/33/104/15,033104,Drapeau d'état de navigation ICI,15,Fichier d'orbite prédit non disponible,,,,,Operational,AI
bufr4/0/33/104/All-16,033104,Drapeau d'état de navigation ICI,16 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/105/1,033105,Drapeaux de traitement ICI,1,La correction de la contamination lunaire sur les mesures de vue de l'espace froid n'est pas appliquée.,,,,,Operational,AI
bufr4/0/33/105/2,033105,Indicateurs de traitement ICI,2,La correction du débordement MR relative à l'émission par la plateforme instrumentale n'est pas appliquée.,,,,,Operational,AI
bufr4/0/33/105/3,033105,Drapeaux de traitement ICI,3,La correction du débordement SVR relative à l'émission par la plateforme instrumentale n'est pas appliquée.,,,,,Operational,AI
bufr4/0/33/105/4,033105,Drapeaux de traitement ICI,4,La correction des lobes secondaires SVR n'est pas appliquée.,,,,,Operational,AI
bufr4/0/33/105/5,033105,Drapeaux de traitement ICI,5,"La correction complète de la polarisation croisée, y compris la correction des petits angles, est appliquée.",,,,,Operational,AI
bufr4/0/33/105/6,033105,Drapeaux de traitement ICI,6,La correction dynamique des lobes secondaires n'est pas appliquée pour ICI-1.,,,,,Operational,AI
bufr4/0/33/105/7,033105,Drapeaux de traitement ICI,7,La correction dynamique des lobes secondaires n'est pas appliquée pour ICI-2.,,,,,Operational,AI
bufr4/0/33/105/8,033105,Drapeaux de traitement ICI,8,La correction dynamique des lobes secondaires n'est pas appliquée pour ICI-3.,,,,,Operational,AI
bufr4/0/33/105/9,033105,Drapeaux de traitement ICI,9,La correction dynamique des lobes secondaires n'est pas appliquée pour ICI-4 V et ICI-4 H,,,,,Operational,AI
bufr4/0/33/105/10-15,033105,Drapeaux de traitement ICI,10-15,En réserve,,,,,Operational,AI
bufr4/0/33/105/All-16,033105,Drapeaux de traitement ICI,16 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/106/1,033106,Indicateurs de traitement MWI,1,La correction de la contamination lunaire sur les mesures de vue de l'espace froid n'est pas appliquée.,,,,,Operational,AI
bufr4/0/33/106/2,033106,Indicateurs de traitement MWI,2,La calibration avec des diodes de bruit n'est pas appliquée pour au moins un canal parmi MWI-1 à MWI-3.,,,,,Operational,AI
bufr4/0/33/106/3,033106,Indicateurs de traitement MWI,3,La correction du débordement MR relative à l'émission par la plateforme instrumentale n'est pas appliquée.,,,,,Operational,AI
bufr4/0/33/106/4,033106,Indicateurs de traitement MWI,4,La correction du débordement SVR relative à l'émission par la plateforme instrumentale n'est pas appliquée.,,,,,Operational,AI
bufr4/0/33/106/5,033106,Indicateurs de traitement MWI,5,La correction des lobes secondaires SVR n'est pas appliquée.,,,,,Operational,AI
bufr4/0/33/106/6,033106,Indicateurs de traitement MWI,6,"La correction complète de la polarisation croisée, y compris la correction des petits angles, est appliquée.",,,,,Operational,AI
bufr4/0/33/106/7,033106,Indicateurs de traitement MWI,7,La correction RFI dans la vue de la Terre n'est pas appliquée.,,,,,Operational,AI
bufr4/0/33/106/8,033106,Indicateurs de traitement MWI,8,La correction dynamique des lobes secondaires n'est pas appliquée pour le MWI-1.,,,,,Operational,AI
bufr4/0/33/106/9,033106,Indicateurs de traitement MWI,9,La correction dynamique des lobes secondaires n'est pas appliquée pour le MWI-2.,,,,,Operational,AI
bufr4/0/33/106/10,033106,Indicateurs de traitement MWI,10,La correction dynamique des lobes secondaires n'est pas appliquée pour le MWI-3.,,,,,Operational,AI
bufr4/0/33/106/11,033106,Indicateurs de traitement MWI,11,La correction dynamique des lobes secondaires n'est pas appliquée pour le MWI-4.,,,,,Operational,AI
bufr4/0/33/106/12,033106,Indicateurs de traitement MWI,12,La correction dynamique des lobes secondaires n'est pas appliquée pour MWI-8.,,,,,Operational,AI
bufr4/0/33/106/13-15,033106,Indicateurs de traitement MWI,13-15,En réserve,,,,,Operational,AI
bufr4/0/33/106/All-16,033106,Indicateurs de traitement MWI,16 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/107/1,033107,Drapeau de traitement de ligne de balayage MWS,1,Analyse non nominale en raison d'un écart,,,,,Operational,AI
bufr4/0/33/107/2,033107,Drapeau de traitement de ligne de balayage MWS,2,Température cible chaude non nominale,,,,,Operational,AI
bufr4/0/33/107/3,033107,Drapeau de traitement de ligne de balayage MWS,3,Moyennage non nominal le long de la trajectoire des températures de cible chaude,,,,,Operational,AI
bufr4/0/33/107/4,033107,Drapeau de traitement de ligne de balayage MWS,4,Température d'instrument non nominale,,,,,Operational,AI
bufr4/0/33/107/5,033107,Drapeau de traitement de ligne de balayage MWS,5,Moyennage non nominal le long de la trajectoire des températures des instruments,,,,,Operational,AI
bufr4/0/33/107/6,033107,Drapeau de traitement de ligne de balayage MWS,6,Température non nominale du réflecteur rotatif,,,,,Operational,AI
bufr4/0/33/107/7,033107,Drapeau de traitement de ligne de balayage MWS,7,Moyenne non nominale le long de la trajectoire des températures du réflecteur rotatif,,,,,Operational,AI
bufr4/0/33/107/8,033107,Drapeau de traitement de ligne de balayage MWS,8,Angle de balayage d'antenne non nominal vue de la Terre,,,,,Operational,AI
bufr4/0/33/107/9,033107,Drapeau de traitement de ligne de balayage MWS,9,Angle de balayage d'antenne non nominal vue froide,,,,,Operational,AI
bufr4/0/33/107/10,033107,Drapeau de traitement de ligne de balayage MWS,10,Angle de balayage d'antenne non nominal vue chaude,,,,,Operational,AI
bufr4/0/33/107/11,033107,Drapeau de traitement de ligne de balayage MWS,11,Géolocalisation non nominale,,,,,Operational,AI
bufr4/0/33/107/12,033107,Drapeau de traitement de ligne de balayage MWS,12,Attribution non nominal de LSM et DEM,,,,,Operational,AI
bufr4/0/33/107/13,033107,Drapeau de traitement de ligne de balayage MWS,13,Manœuvre en cours du satellite,,,,,Operational,AI
bufr4/0/33/107/14,033107,Drapeau de traitement de ligne de balayage MWS,14,Redondant 50GHz rec et ensemble PRT en utilisation,,,,,Operational,AI
bufr4/0/33/107/15,033107,Drapeau de traitement de ligne de balayage MWS,15,En réserve,,,,,Operational,AI
bufr4/0/33/107/All-16,033107,Drapeau de traitement de ligne de balayage MWS,16 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/108/1,033108,Drapeau d'état de navigation MWS,1,Condition non nominale,,,,,Operational,AI
bufr4/0/33/108/2,033108,Drapeau d'état de navigation MWS,2,Analyse non traitée,,,,,Operational,AI
bufr4/0/33/108/3,033108,Drapeau d'état de navigation MWS,3,La géolocalisation n'a pas réussi.,,,,,Operational,AI
bufr4/0/33/108/4,033108,Drapeau d'état de navigation MWS,4,L'orbite n'est pas initialisée avec NAVATT,,,,,Operational,AI
bufr4/0/33/108/5,033108,Drapeau d'état de navigation MWS,5,Attitude non initialisée avec NAVATT,,,,,Operational,AI
bufr4/0/33/108/6,033108,Drapeau d'état de navigation MWS,6,Erreur d'ingestion du fichier d'orbite prédit,,,,,Operational,AI
bufr4/0/33/108/7,033108,Drapeau d'état de navigation MWS,7,Manœuvre,,,,,Operational,AI
bufr4/0/33/108/8,033108,Drapeau d'état de navigation MWS,8,Erreur d'ingestion du bulletin A de l'IERS,,,,,Operational,AI
bufr4/0/33/108/9,033108,Drapeau d'état de navigation MWS,9,Corrélation temporelle et EOP initialisés avec le fichier d'orbite prédit,,,,,Operational,AI
bufr4/0/33/108/10,033108,Drapeau d'état de navigation MWS,10,La précision complète de l'attitude initialisée de NAVATT n'est pas atteinte.,,,,,Operational,AI
bufr4/0/33/108/11,033108,Drapeau d'état de navigation MWS,11,Mode de pointage pas YSM,,,,,Operational,AI
bufr4/0/33/108/12,033108,Drapeau d'état de navigation MWS,12,Erreur d'ingestion NAVATT,,,,,Operational,AI
bufr4/0/33/108/13-15,033108,Drapeau d'état de navigation MWS,13-15,En réserve,,,,,Operational,AI
bufr4/0/33/108/All-16,033108,Drapeau d'état de navigation MWS,16 bits mis à 1,Valeur manquante,,,,,Operational,AI
bufr4/0/33/109/1,033109,Indicateurs de qualité globale de MWS,1,Produit(s) d'entrée manquant(s),,,,,Operational,AI
bufr4/0/33/109/2,033109,Drapeaux de qualité globale MWS,2,Lacune(s) de données,,,,,Operational,AI
bufr4/0/33/109/3,033109,Indicateurs de qualité globale MWS,3,Produit(s) d'entrée corrompu(s),,,,,Operational,AI
bufr4/0/33/109/4,033109,Indicateurs de qualité globale de MWS,4,Anomalie de l'instrument,,,,,Operational,AI
bufr4/0/33/109/5,033109,Indicateurs de qualité globale MWS,5,Données auxiliaires manquantes ou dégradées,,,,,Operational,AI
bufr4/0/33/109/6,033109,Indicateurs de qualité globale MWS,6,Dégradé en raison de la manœuvre,,,,,Operational,AI
